name_key,name
S06_93362356,顏良
S07_90213243,顏良
S08_95323550,顏良
S09_83954533,顏良
S10_94413452,顏良
S11_93423253,顏良
S12_88942123,顏良
S05_14957073,管輅
S07_26876476,管輅
S08_20746470,管輅
S09_05147262,管輅
S11_09726246,管輅
S01_89944169,魏延
S02_9448FF58,魏延
S03_92452841,魏延
S04_94453541,魏延
S05_94483756,魏延
S06_94623857,魏延
S07_88463936,魏延
S08_90584244,魏延
S09_83926635,魏延
S10_92694334,魏延
S11_92694945,魏延
S12_85927249,魏延
S03_73393153,麴義
S07_81373543,麴義
S08_70603540,麴義
S09_77726225,麴義
S10_79502029,麴義
S11_78511837,麴義
S12_82785118,麴義
S07_19866157,戲志才
S08_19877157,戲志才
S09_30078876,戲志才
S10_05867355,戲志才
S11_07887358,戲志才
S12_63078873,戲志才
S01_65743341,魏續
S02_7548FF49,魏續
S03_72463240,魏續
S04_74443940,魏續
S05_71433840,魏續
S06_59414130,魏續
S07_58264332,魏續
S08_73264339,魏續
S09_70752935,魏續
S10_79273331,魏續
S11_78313239,魏續
S12_67783132,魏續
S08_62585266,魏邈
S09_62625755,魏邈
S10_62605665,魏邈
S11_62595465,魏邈
S11_23727886,魏諷
S06_69715354,魏攸
S07_31705856,魏攸
S08_32717466,魏攸
S09_48307375,魏攸
S10_28777366,魏攸
S11_29737468,魏攸
S12_46297474,魏攸
S01_87891547,牛金
S02_8633FF54,牛金
S03_82352157,牛金
S04_82362559,牛金
S05_81392458,牛金
S06_77373346,牛金
S07_58363442,牛金
S08_78323342,牛金
S09_73804246,牛金
S10_79403842,牛金
S11_79384045,牛金
S12_72793840,牛金
S08_60646472,丘建
S09_46516649,丘建
S10_56696065,丘建
S11_52655251,丘建
S03_57585243,牛輔
S07_51433236,牛輔
S08_62302834,牛輔
S09_32602025,牛輔
S10_63121827,牛輔
S11_60212637,牛輔
S12_38602126,牛輔
S09_53357259,丘本
S10_41705453,丘本
S11_41675655,丘本
S06_72493260,丘力居
S07_71424153,丘力居
S08_69464351,丘力居
S10_68565560,丘力居
S12_80685655,丘力居
S11_52414058,季雍
S01_89809773,姜維
S02_9194FF88,姜維
S03_91927285,姜維
S04_91958685,姜維
S05_93968187,姜維
S06_90947980,姜維
S07_86896280,姜維
S08_89927682,姜維
S09_85899266,姜維
S10_89906877,姜維
S11_89906780,姜維
S12_92899067,姜維
S05_34726669,龔景
S05_30527077,橋玄
S06_18607477,橋玄
S11_06667482,橋玄
S01_71326552,鞏志
S02_4246FF52,鞏志
S03_44635850,鞏志
S04_46655950,鞏志
S05_46645849,鞏志
S06_54646241,鞏志
S07_36584652,鞏志
S08_46585948,鞏志
S09_44546368,鞏志
S10_59616352,鞏志
S11_53616548,鞏志
S12_43536265,鞏志
S03_79544170,姜敘
S03_67605148,橋蕤
S07_74271931,橋蕤
S08_70333638,橋蕤
S09_68724548,橋蕤
S10_69394134,橋蕤
S11_69384158,橋蕤
S12_64693841,橋蕤
S06_73432131,強端
S10_83091129,強端
S12_65834830,強端
S05_72284049,龔都
S06_73194036,龔都
S07_53182335,龔都
S08_61182337,龔都
S09_64723830,龔都
S10_72252332,龔都
S11_70232237,龔都
S12_59702322,龔都
S03_62584232,橋瑁
S04_61583835,橋瑁
S05_63584039,橋瑁
S06_58614360,橋瑁
S07_58625968,橋瑁
S08_58476072,橋瑁
S09_62537273,橋瑁
S10_52686669,橋瑁
S11_45697273,橋瑁
S04_65522850,許儀
S05_70412847,許儀
S06_74474244,許儀
S07_61514853,許儀
S08_68353452,許儀
S09_59761720,許儀
S10_74151647,許儀
S11_74151649,許儀
S12_51741516,許儀
S03_65585249,許貢
S06_63595674,許貢
S07_70434061,許貢
S08_55434157,許貢
S09_45686664,許貢
S10_65615265,許貢
S11_66646456,許貢
S12_44666464,許貢
S02_2238FF34,許汜
S03_23784535,許汜
S05_19947779,許劭
S07_34796763,許劭
S08_30706760,許劭
S09_20127076,許劭
S11_11749082,許劭
S03_74604862,許昌
S01_74267951,許靖
S02_2378FF53,許靖
S03_21757652,許靖
S04_21767756,許靖
S05_21747869,許靖
S06_29747959,許靖
S07_31737873,許靖
S08_30748268,許靖
S09_13137282,許靖
S10_04677869,許靖
S11_05677968,許靖
S12_23056879,許靖
S01_98981919,許褚
S02_9820FF66,許褚
S03_97251969,許褚
S04_97261668,許褚
S05_98182168,許褚
S06_98272167,許褚
S07_94262341,許褚
S08_96373553,許褚
S09_66963923,許褚
S10_96362158,許褚
S11_96362059,許褚
S12_74963620,許褚
S06_71404959,去卑
S01_71428831,許攸
S02_4279FF46,許攸
S03_45617642,許攸
S04_46627742,許攸
S05_42667847,許攸
S06_47577638,許攸
S07_22815224,許攸
S08_20825424,許攸
S09_18068237,許攸
S10_24846013,許攸
S11_21805623,許攸
S12_36218056,許攸
S12_55705841,媯覽
S01_82572459,紀靈
S02_6231FF55,紀靈
S03_70353050,紀靈
S04_80342949,紀靈
S05_83333146,紀靈
S06_81334135,紀靈
S07_70525361,紀靈
S08_81525061,紀靈
S09_74815450,紀靈
S10_81585059,紀靈
S11_83514855,紀靈
S12_78835148,紀靈
S10_40636567,金禕
S11_38646860,金禕
S12_32386568,金禕
S02_5713FF14,金環三結
S03_60121415,金環三結
S04_80151818,金環三結
S05_78161920,金環三結
S06_76172318,金環三結
S07_61383946,金環三結
S08_70333946,金環三結
S09_69742922,金環三結
S10_76191744,金環三結
S11_76191942,金環三結
S12_64761919,金環三結
S01_71375544,金旋
S02_4329FF37,金旋
S03_52272530,金旋
S04_50263032,金旋
S05_51463030,金旋
S06_49364245,金旋
S07_45324251,金旋
S08_47324149,金旋
S09_44652238,金旋
S10_69162942,金旋
S11_68132947,金旋
S12_52681329,金旋
S09_72388072,虞汜
S10_33797172,虞汜
S11_34747172,虞汜
S12_61347471,虞汜
S01_74358139,虞翻
S02_3880FF71,虞翻
S03_40788076,虞翻
S04_44778174,虞翻
S05_40788174,虞翻
S06_42738174,虞翻
S07_68768148,虞翻
S08_56828148,虞翻
S09_37488581,虞翻
S10_43868139,虞翻
S11_46868146,虞翻
S12_43468681,虞翻
S04_79261016,奚泥
S05_80112517,奚泥
S12_62783522,奚泥
S01_74801641,邢道榮
S02_8029FF62,邢道榮
S03_78302654,邢道榮
S04_79302653,邢道榮
S05_79312349,邢道榮
S06_78233035,邢道榮
S07_70262638,邢道榮
S08_73222327,邢道榮
S09_62773515,邢道榮
S10_80441206,邢道榮
S11_80411612,邢道榮
S12_69804116,邢道榮
S04_23746671,郤正
S05_22775871,郤正
S06_25756368,郤正
S07_26688166,郤正
S08_16637660,郤正
S09_06046374,郤正
S10_06637361,郤正
S11_04637561,郤正
S12_42236875,郤正
S01_85887032,嚴顏
S02_8770FF72,嚴顏
S03_86716876,嚴顏
S04_86726978,嚴顏
S05_88706379,嚴顏
S06_84676477,嚴顏
S07_78614858,嚴顏
S08_82696677,嚴顏
S09_77826967,嚴顏
S10_82696574,嚴顏
S11_83696779,嚴顏
S12_82837267,嚴顏
S04_67525368,牽弘
S05_66505265,牽弘
S08_68666454,牽弘
S09_74706764,牽弘
S10_72666458,牽弘
S11_74666557,牽弘
S03_66453238,嚴綱
S04_68493639,嚴綱
S05_68453436,嚴綱
S06_65444133,嚴綱
S07_65414350,嚴綱
S08_65414752,嚴綱
S09_72704254,嚴綱
S10_63415051,嚴綱
S11_71405152,嚴綱
S12_68714051,嚴綱
S01_81346127,嚴畯
S02_2678FF63,嚴畯
S03_25717360,嚴畯
S05_14726975,嚴畯
S06_24717369,嚴畯
S07_11788483,嚴畯
S08_12718370,嚴畯
S09_19047284,嚴畯
S10_01708476,嚴畯
S11_02708472,嚴畯
S12_28027184,嚴畯
S11_69737573,牽招
S12_72797375,牽招
S05_73491116,嚴政
S06_68491515,嚴政
S08_68363315,嚴政
S09_52593841,嚴政
S10_58383104,嚴政
S11_55393612,嚴政
S12_50553936,嚴政
S11_07786218,蹇碩
S08_20526280,獻帝
S09_21185052,獻帝
S11_09263478,獻帝
S12_61316361,獻帝
S03_74524759,嚴白虎
S04_76514756,嚴白虎
S05_78444449,嚴白虎
S07_68344339,嚴白虎
S08_68303838,嚴白虎
S09_66692824,嚴白虎
S10_69242033,嚴白虎
S11_70232141,嚴白虎
S12_67702321,嚴白虎
S03_70504852,嚴輿
S04_72474845,嚴輿
S05_76392339,嚴輿
S07_73241625,嚴輿
S08_66241625,嚴輿
S09_65785721,嚴輿
S10_78491812,嚴輿
S11_78442029,嚴輿
S12_61784420,嚴輿
S01_59796690,吳懿
S02_7358FF70,吳懿
S03_71697475,吳懿
S04_76747975,吳懿
S05_79777478,吳懿
S06_72747473,吳懿
S07_73616378,吳懿
S08_71686576,吳懿
S09_80707271,吳懿
S10_71717077,吳懿
S11_73687077,吳懿
S12_79737070,吳懿
S08_64524854,句安
S09_65684651,句安
S02_5558FF49,黃琬
S03_59545043,黃琬
S01_92875456,黃蓋
S02_8858FF73,黃蓋
S03_86664881,黃蓋
S04_85684782,黃蓋
S05_88677580,黃蓋
S06_85698079,黃蓋
S07_86484680,黃蓋
S08_80645278,黃蓋
S09_79836965,黃蓋
S10_83696881,黃蓋
S11_83656581,黃蓋
S12_80837065,黃蓋
S02_4132FF37,高幹
S03_61302841,高幹
S05_61612770,高幹
S06_57513265,高幹
S07_68564847,高幹
S08_69525264,高幹
S09_71655558,高幹
S10_59606266,高幹
S11_56485966,高幹
S12_74564859,高幹
S03_43597168,耿紀
S05_32787172,耿紀
S06_36747269,耿紀
S07_18687464,耿紀
S08_21607465,耿紀
S09_60219488,黃月英
S11_31888779,黃月英
S12_58318887,黃月英
S01_61297629,黃權
S02_4277FF53,黃權
S03_45847264,黃權
S04_45847166,黃權
S05_46827066,黃權
S06_46777472,黃權
S07_74765868,黃權
S08_67817371,黃權
S09_74598281,黃權
S10_62837179,黃權
S11_59827978,黃權
S12_75598279,黃權
S04_16497119,黃皓
S05_09497413,黃皓
S06_17487917,黃皓
S07_15484918,黃皓
S08_10322912,黃皓
S09_01013202,黃皓
S10_02360403,黃皓
S11_01301001,黃皓
S03_64473645,孔秀
S09_61597279,高柔
S10_44738276,高柔
S11_43717974,高柔
S12_57437279,高柔
S02_5142FF60,高順
S03_60544369,高順
S04_68524169,高順
S05_84564167,高順
S06_82654571,高順
S07_80664372,高順
S08_79564069,高順
S09_89866848,高順
S10_85514267,高順
S11_86554669,高順
S12_85866046,高順
S05_74301233,高昇
S06_73241424,高昇
S08_73422330,高昇
S09_68724222,高昇
S10_73402122,高昇
S11_73412127,高昇
S12_67734121,高昇
S04_64483960,高翔
S05_61484449,高翔
S06_40385538,高翔
S07_67584253,高翔
S08_69514353,高翔
S09_68705143,高翔
S10_67514354,高翔
S11_68524455,高翔
S12_68685344,高翔
S11_08647874,黃承彥
S09_70647671,黃崇
S10_64746965,黃崇
S11_63726962,黃崇
S12_67637269,黃崇
S01_89814655,侯成
S02_6640FF46,侯成
S03_67424039,侯成
S04_68414042,侯成
S05_68394041,侯成
S06_62334531,侯成
S07_61313056,侯成
S08_74565358,侯成
S09_73726566,侯成
S10_75645860,侯成
S11_75635660,侯成
S12_74756856,侯成
S01_71775168,侯選
S02_7134FF58,侯選
S03_70353060,侯選
S09_66712751,侯選
S10_66355546,侯選
S11_66345552,侯選
S12_63663455,侯選
S01_79642154,黃祖
S02_6548FF43,黃祖
S03_66433931,黃祖
S04_68502732,黃祖
S05_70325737,黃祖
S06_65254552,黃祖
S07_72565358,黃祖
S08_72403840,黃祖
S09_70685016,黃祖
S10_65574430,黃祖
S11_66533832,黃祖
S12_74665538,黃祖
S02_6349FF65,公孫越
S03_60474362,公孫越
S04_56474460,公孫越
S05_57374659,公孫越
S06_63464958,公孫越
S07_68635460,公孫越
S08_70495260,公孫越
S09_77704855,公孫越
S10_71485365,公孫越
S11_72475467,公孫越
S12_74724754,公孫越
S02_8471FF63,公孫淵
S03_72656074,公孫淵
S04_77646074,公孫淵
S05_83596774,公孫淵
S06_79642279,公孫淵
S07_78585564,公孫淵
S08_73564863,公孫淵
S09_64715539,公孫淵
S10_69585051,公孫淵
S11_70563555,公孫淵
S12_65706035,公孫淵
S03_71675274,公孫恭
S04_71705073,公孫恭
S05_40756061,公孫恭
S06_41754371,公孫恭
S07_41361841,公孫恭
S08_40586246,公孫恭
S09_39206758,公孫恭
S10_24646147,公孫恭
S11_17686142,公孫恭
S12_39176961,公孫恭
S03_70625672,公孫康
S04_70635071,公孫康
S05_70482171,公孫康
S06_72615571,公孫康
S07_70576059,公孫康
S08_66546058,公孫康
S09_71647168,公孫康
S10_60687057,公孫康
S11_66615856,公孫康
S12_72666558,公孫康
S01_84706789,公孫瓚
S02_7570FF72,公孫瓚
S03_71706458,公孫瓚
S04_81676659,公孫瓚
S05_86665670,公孫瓚
S06_87675477,公孫瓚
S07_84726848,公孫瓚
S08_84626379,公孫瓚
S09_82857141,公孫瓚
S10_84676679,公孫瓚
S11_83704677,公孫瓚
S12_84837546,公孫瓚
S03_66476832,公孫脩
S06_76414567,公孫續
S07_56555651,公孫續
S08_64535859,公孫續
S09_65665668,公孫續
S10_69536162,公孫續
S11_68546366,公孫續
S12_63685763,公孫續
S03_74615371,公孫度
S04_77615473,公孫度
S05_77422370,公孫度
S06_72414169,公孫度
S07_73635838,公孫度
S08_68605848,公孫度
S09_70667264,公孫度
S10_67716719,公孫度
S11_71635135,公孫度
S12_67716651,公孫度
S06_67616061,公孫範
S07_62535058,公孫範
S08_68585160,公孫範
S09_73686759,公孫範
S10_66635761,公孫範
S11_69646261,公孫範
S12_73696662,公孫範
S01_84966880,黃忠
S02_9666FF83,黃忠
S03_95676487,黃忠
S04_97676588,黃忠
S05_97666886,黃忠
S06_94677380,黃忠
S07_90514264,黃忠
S08_94565278,黃忠
S09_84936155,黃忠
S10_94665874,黃忠
S11_93605275,黃忠
S12_90936552,黃忠
S03_70594741,孔伷
S04_67684147,孔伷
S05_32815344,孔伷
S06_35786241,孔伷
S07_42747861,孔伷
S08_38657861,孔伷
S09_21186778,孔伷
S10_13687767,孔伷
S11_16687864,孔伷
S01_82631577,高定
S02_6615FF66,高定
S03_67222048,高定
S04_67242241,高定
S05_66362941,高定
S06_65554464,高定
S07_62494560,高定
S08_62364552,高定
S09_54633339,高定
S10_62384853,高定
S11_63434246,高定
S12_55634342,高定
S11_24768570,高堂隆
S12_35247685,高堂隆
S01_79594049,高沛
S02_5340FF52,高沛
S03_59434147,高沛
S04_57444150,高沛
S05_61354449,高沛
S06_56284542,高沛
S07_64434138,高沛
S08_68524146,高沛
S09_72606864,高沛
S10_62725141,高沛
S11_61695752,高沛
S12_66616957,高沛
S03_44537152,耿武
S09_62427056,皇甫闓
S03_68647274,皇甫嵩
S04_69647576,皇甫嵩
S05_68737782,皇甫嵩
S06_63737884,皇甫嵩
S07_83644770,皇甫嵩
S08_68665875,皇甫嵩
S09_85567672,皇甫嵩
S10_62784582,皇甫嵩
S11_61735172,皇甫嵩
S12_92617351,皇甫嵩
S01_84826150,孔融
S02_3582FF87,孔融
S03_58837664,孔融
S04_51827665,孔融
S05_37897572,孔融
S06_48857571,孔融
S07_56756759,孔融
S08_32687456,孔融
S09_23076964,孔融
S10_11747860,孔融
S11_05727565,孔融
S12_30057375,孔融
S01_74493140,高覽
S02_7430FF52,高覽
S03_75503072,高覽
S04_74504062,高覽
S05_73503960,高覽
S06_67593962,高覽
S07_68403852,高覽
S08_74404056,高覽
S09_73786554,高覽
S10_82675561,高覽
S11_82665562,高覽
S12_76826855,高覽
S06_70252249,黃亂
S10_75062536,黃亂
S12_63754425,黃亂
S08_72594670,胡淵
S09_70776447,胡淵
S08_72525066,伍延
S09_70725250,伍延
S10_73464863,伍延
S11_73424964,伍延
S07_68323048,吳巨
S08_62364250,吳巨
S09_41612450,吳巨
S10_63325248,吳巨
S11_61235154,吳巨
S10_21718874,國淵
S11_19718674,國淵
S03_64585358,吳景
S10_60576769,吳景
S11_66516566,吳景
S12_69665265,吳景
S03_49576644,伍瓊
S04_62452768,吾彥
S05_66482167,吾彥
S06_60525666,吾彥
S07_73724862,吾彥
S08_71755465,吾彥
S09_73707666,吾彥
S10_68766765,吾彥
S11_72776968,吾彥
S04_33606978,吳綱
S05_31606971,吳綱
S06_37617272,吳綱
S07_26566871,吳綱
S08_38626870,吳綱
S09_52396466,吳綱
S10_34616672,吳綱
S11_38656572,吳綱
S11_21707481,吳國太
S03_69624941,胡才
S08_65737268,胡濟
S09_63457072,胡濟
S10_42687266,胡濟
S11_39687265,胡濟
S12_57396872,胡濟
S09_63477674,吾粲
S10_41787268,吾粲
S11_41787567,吾粲
S12_68417875,吾粲
S09_75316676,胡質
S10_50757972,胡質
S11_46747772,胡質
S12_73467480,胡質
S03_42617364,吳質
S04_34637863,吳質
S05_34698169,吳質
S06_37698468,吳質
S07_37745816,吳質
S08_39675832,吳質
S09_17275756,吳質
S10_34645609,吳質
S11_29685737,吳質
S12_16296857,吳質
S03_71584268,胡車兒
S05_74581069,胡車兒
S06_76612143,胡車兒
S07_75211446,胡車兒
S08_75351437,胡車兒
S09_31765605,胡車兒
S10_85410224,胡車兒
S11_82410230,胡車兒
S12_70824102,胡車兒
S03_73623878,伍習
S04_66494862,胡遵
S05_64474860,胡遵
S06_60465460,胡遵
S07_80624656,胡遵
S08_78595362,胡遵
S09_75785960,胡遵
S10_78524960,胡遵
S11_76525062,胡遵
S12_79766250,胡遵
S03_68595276,吳子蘭
S01_82482439,胡軫
S02_4024FF38,胡軫
S03_58302420,胡軫
S09_62771718,胡軫
S10_77131409,胡軫
S11_74121521,胡軫
S12_65741215,胡軫
S03_62587069,吳碩
S03_65463722,胡赤兒
S09_37307182,顧譚
S10_21697975,顧譚
S11_23707975,顧譚
S12_53237783,顧譚
S08_20627266,胡沖
S09_19175573,胡沖
S06_75655884,呼廚泉
S07_64262061,呼廚泉
S08_66262063,呼廚泉
S10_65162666,呼廚泉
S12_70714035,呼廚泉
S06_61232449,骨進
S04_84130924,兀突骨
S05_88100936,兀突骨
S06_92151536,兀突骨
S07_74141642,兀突骨
S08_79141534,兀突骨
S09_72810106,兀突骨
S10_89010219,兀突骨
S11_86010321,兀突骨
S12_79860103,兀突骨
S03_64625447,吳敦
S03_70625069,胡班
S04_64635061,胡班
S05_63525062,胡班
S06_58465154,胡班
S07_59514855,胡班
S08_60495464,胡班
S09_57576355,胡班
S10_56594862,胡班
S11_55585062,胡班
S12_55555950,胡班
S01_85706463,吳班
S02_6045FF53,吳班
S03_65474362,吳班
S04_75474263,吳班
S05_70474261,吳班
S06_66455866,吳班
S07_76444562,吳班
S08_72494562,吳班
S09_73725348,吳班
S10_72575167,吳班
S11_71564566,吳班
S12_74715945,吳班
S04_65682461,胡奮
S05_76592460,胡奮
S06_60613654,胡奮
S07_73615153,胡奮
S08_73554852,胡奮
S09_76824945,胡奮
S10_76504652,胡奮
S11_76505255,胡奮
S12_71765052,胡奮
S01_71237566,顧雍
S02_2173FF74,顧雍
S03_18727575,顧雍
S04_16727675,顧雍
S05_11717880,顧雍
S06_21798379,顧雍
S07_61828874,顧雍
S08_52828970,顧雍
S09_19198294,顧雍
S10_18819478,顧雍
S11_18809076,顧雍
S12_43188090,顧雍
S01_89814473,吳蘭
S02_8649FF53,吳蘭
S03_88434254,吳蘭
S04_88444355,吳蘭
S05_82414454,吳蘭
S06_75425248,吳蘭
S07_74414451,吳蘭
S08_76414251,吳蘭
S09_69763834,吳蘭
S10_80343651,吳蘭
S11_80353650,吳蘭
S12_68803536,吳蘭
S04_64412457,胡烈
S05_67413956,胡烈
S08_71756466,胡烈
S09_77667969,胡烈
S10_69766668,胡烈
S11_67726569,胡烈
S08_2080A080,蔡琰
S09_20107379,蔡琰
S11_11768085,蔡琰
S12_61117780,蔡琰
S06_54676566,崔琰
S07_61837472,崔琰
S08_48708772,崔琰
S09_23596887,崔琰
S10_56707976,崔琰
S11_55708375,崔琰
S01_79374023,蔡和
S02_3839FF35,蔡和
S03_53393737,蔡和
S04_51403636,蔡和
S05_51393534,蔡和
S06_47494324,蔡和
S07_51182345,蔡和
S08_52182341,蔡和
S09_43500334,蔡和
S10_49021423,蔡和
S11_50012645,蔡和
S12_39500126,蔡和
S02_6462FF62,蔡勳
S03_65565260,蔡勳
S06_58463731,蔡勳
S07_57303233,蔡勳
S08_57303639,蔡勳
S09_67715236,蔡貢
S11_07695866,蔡氏
S12_38077058,蔡氏
S11_06788477,崔州平
S01_76393718,蔡中
S02_3538FF34,蔡中
S03_51364135,蔡中
S04_49384135,蔡中
S05_49364133,蔡中
S06_43554026,蔡中
S07_49211650,蔡中
S08_49211642,蔡中
S09_45530324,蔡中
S10_47021019,蔡中
S11_54022243,蔡中
S12_40540222,蔡中
S01_87797779,蔡瑁
S02_7577FF69,蔡瑁
S03_70687554,蔡瑁
S04_72687455,蔡瑁
S05_80727961,蔡瑁
S06_69687859,蔡瑁
S07_70695158,蔡瑁
S08_70737550,蔡瑁
S09_75677677,蔡瑁
S10_64777556,蔡瑁
S11_70777262,蔡瑁
S12_70707772,蔡瑁
S03_56534733,崔勇
S03_64423142,蔡陽
S01_32169115,蔡邕
S03_42637168,蔡邕
S04_34846470,蔡邕
S05_23828779,蔡邕
S06_17898470,蔡邕
S07_16819072,蔡邕
S08_16769274,蔡邕
S08_56483243,崔諒
S11_22667876,崔林
S12_32226678,崔林
S09_71645348,左奕
S10_66514756,左奕
S11_66514357,左奕
S03_45596238,笮融
S04_44606139,笮融
S05_60246148,笮融
S06_59217139,笮融
S07_61381610,笮融
S08_61361616,笮融
S09_65713811,笮融
S10_68402604,笮融
S11_69382114,笮融
S12_60693821,笮融
S05_10992191,左慈
S07_28635857,左慈
S08_11A03243,左慈
S09_0000A050,左慈
S11_10942362,左慈
S12_34109423,左慈
S03_53616842,左靈
S06_44686361,士壹
S07_38637158,士壹
S10_36677469,士壹
S03_68434149,史渙
S06_71613970,士徽
S07_51463856,士徽
S10_64443154,士徽
S06_49666161,士匡
S07_43655362,士匡
S10_45645864,士匡
S05_08972292,紫虛上人
S08_70493851,施朔
S09_39654921,施朔
S10_66442649,施朔
S11_65472154,施朔
S04_69314553,師纂
S05_69304553,師纂
S08_73564930,師纂
S09_64735532,師纂
S10_71544815,師纂
S11_72544614,師纂
S06_49706569,士祗
S07_48565246,士祗
S10_58515246,士祗
S06_61716974,士燮
S07_46637684,士燮
S10_31768086,士燮
S03_65524153,史蹟
S07_21636973,士孫瑞
S08_17606966,士孫瑞
S01_88839891,司馬懿
S02_6798FF93,司馬懿
S03_62989080,司馬懿
S04_61999181,司馬懿
S05_67999179,司馬懿
S06_67989079,司馬懿
S07_86919088,司馬懿
S08_68979187,司馬懿
S09_97629794,司馬懿
S10_63969389,司馬懿
S11_63969387,司馬懿
S12_98639893,司馬懿
S03_86715463,司馬炎
S04_85745572,司馬炎
S05_85714386,司馬炎
S06_78724291,司馬炎
S07_73858488,司馬炎
S08_74807870,司馬炎
S09_72588176,司馬炎
S10_57827874,司馬炎
S11_59767974,司馬炎
S12_69597779,司馬炎
S05_18967478,司馬徽
S07_27838673,司馬徽
S08_30808680,司馬徽
S09_30218685,司馬徽
S11_08929486,司馬徽
S12_21089294,司馬徽
S01_79887589,司馬師
S02_6689FF82,司馬師
S03_65878175,司馬師
S04_66908374,司馬師
S05_65938276,司馬師
S06_64918580,司馬師
S07_83888284,司馬師
S08_71888380,司馬師
S09_78668574,司馬師
S10_64878579,司馬師
S11_64888278,司馬師
S12_79648882,司馬師
S01_85808585,司馬昭
S02_6588FF70,司馬昭
S03_66858270,司馬昭
S04_65868771,司馬昭
S05_65879074,司馬昭
S06_63849181,司馬昭
S07_68908083,司馬昭
S08_70908276,司馬昭
S09_74559083,司馬昭
S10_55899080,司馬昭
S11_57878880,司馬昭
S12_76578788,司馬昭
S08_56625464,司馬伷
S09_63455562,司馬伷
S10_53626559,司馬伷
S11_52616662,司馬伷
S04_35708280,司馬孚
S05_28708173,司馬孚
S06_31738278,司馬孚
S07_81706385,司馬孚
S08_62757984,司馬孚
S09_67497887,司馬孚
S10_35777987,司馬孚
S11_37767985,司馬孚
S12_70377779,司馬孚
S04_50728065,司馬望
S05_60628068,司馬望
S06_61658169,司馬望
S07_81685664,司馬望
S08_66796759,司馬望
S09_74668072,司馬望
S10_59816409,司馬望
S11_58786542,司馬望
S12_78588371,司馬望
S04_55797071,司馬攸
S05_30816378,司馬攸
S06_45797093,司馬攸
S07_64685276,司馬攸
S08_66757280,司馬攸
S09_67568377,司馬攸
S10_60807283,司馬攸
S11_68757787,司馬攸
S12_71687577,司馬攸
S03_41698352,司馬朗
S04_38678651,司馬朗
S05_24678979,司馬朗
S06_32639079,司馬朗
S07_46648684,司馬朗
S08_43648280,司馬朗
S09_17286978,司馬朗
S10_24698385,司馬朗
S11_21718281,司馬朗
S12_20217282,司馬朗
S02_8022FF24,謝旌
S03_78252330,謝旌
S04_73242730,謝旌
S05_61232927,謝旌
S06_71203423,謝旌
S07_62233132,謝旌
S08_66343341,謝旌
S09_67753426,謝旌
S10_76343243,謝旌
S11_76343344,謝旌
S03_72604877,車冑
S04_71646460,車冑
S05_72616258,車冑
S06_66626554,車冑
S07_58384851,車冑
S08_58385151,車冑
S09_47514057,車冑
S10_57365151,車冑
S11_49405850,車冑
S01_74891456,沙摩柯
S02_8322FF24,沙摩柯
S03_91201748,沙摩柯
S04_91231743,沙摩柯
S05_92171346,沙摩柯
S06_85181840,沙摩柯
S07_70262146,沙摩柯
S08_77262649,沙摩柯
S09_68813218,沙摩柯
S10_84271346,沙摩柯
S11_84251444,沙摩柯
S12_66842514,沙摩柯
S04_50394431,朱異
S05_50413826,朱異
S06_55614137,朱異
S07_76584253,朱異
S08_69494253,朱異
S09_71726864,朱異
S10_68654855,朱異
S11_68604554,朱異
S12_70736145,朱異
S09_53684358,脩允
S03_71392836,周昕
S04_73402934,周昕
S05_72402729,周昕
S06_66294322,周昕
S07_68736476,周昕
S08_66395259,周昕
S09_68697157,周昕
S10_53776562,周昕
S11_62726561,周昕
S12_65627365,周昕
S10_64646159,周昂
S11_65624962,周昂
S12_74656549,周昂
S04_81493149,周旨
S05_81472744,周旨
S06_77473534,周旨
S07_74413848,周旨
S08_81414352,周旨
S09_64844224,周旨
S10_84422944,周旨
S11_85412943,周旨
S12_65854129,周旨
S09_70625752,周浚
S03_75423667,周善
S01_89843083,周倉
S02_8731FF55,周倉
S03_85302458,周倉
S04_85293659,周倉
S05_82293154,周倉
S06_79303054,周倉
S07_82181656,周倉
S08_80343257,周倉
S09_66835639,周倉
S10_84493158,周倉
S11_84423360,周倉
S12_68844233,周倉
S09_62405767,脩則
S04_69614958,州泰
S05_65624457,州泰
S06_55615761,州泰
S07_76586058,州泰
S08_70676362,州泰
S09_71677071,州泰
S10_63736260,州泰
S11_64716459,州泰
S12_71657166,州泰
S01_84865364,周泰
S02_8552FF70,周泰
S03_84534761,周泰
S04_84605467,周泰
S05_94655170,周泰
S06_88605767,周泰
S07_88484556,周泰
S08_90484361,周泰
S09_81934833,周泰
S10_91503761,周泰
S11_91483860,周泰
S12_84914838,周泰
S08_63262238,周朝
S12_63682622,周朝
S02_5178FF66,周魴
S03_49717960,周魴
S04_58727960,周魴
S05_43797759,周魴
S06_36767557,周魴
S07_63807662,周魴
S08_58847669,周魴
S09_56208472,周魴
S10_44827566,周魴
S11_41807559,周魴
S12_52418075,周魴
S01_74569794,周瑜
S02_7897FF95,周瑜
S03_75968695,周瑜
S04_78988997,周瑜
S05_78998796,周瑜
S06_73978698,周瑜
S07_89977889,周瑜
S08_69978992,周瑜
S09_98719791,周瑜
S10_72968193,周瑜
S11_71968693,周瑜
S12_95719686,周瑜
S01_89785450,朱桓
S02_8276FF80,朱桓
S03_83756982,朱桓
S04_83776781,朱桓
